texto;label;sentimiento
Ala gente a veces pienso que ya no soy tan torpe, pero Justo hoy me tuve que sacar la mrd en la rodilla;0;negativo
Que torpe jaja;0;negativo
Que torpe distracción, y que dulce sensación..;0;negativo
Torpe de segundo nombre;0;negativo
Y una cosa a mi favor voy a decir: la vida me hizo MUY  torpe en los juegos típicos que te ponían a jugar en educación física, en los bolos...  pero sabéis en qué me hizo una crack? En envolvedora top de regalos y en tener infinita imaginación.  To no iba a ser torpeza!!! ??;0;negativo
La vdd si extraño al torpe de mi hermano;0;negativo
que torpe distracción;0;negativo
Este 2024 ha empezado muy mal. Mi coche aun descompuesto, estoy enfermo, reaparece gente que no debería, mis hermanos se regresan a EU...  Es imposible no sentirme un poco desconcertado;0;negativo
Desconcertado de la realidad que vivo y mi subconsciente.;0;negativo
A veces uno se siente desconcertado,porque no entendemos nada de lo que hacemos.  El día pasa tan rápido. Y la vida también;0;negativo
Que es Estar tristes o enojado? Sentir remordimiento o estar frustrado ? Quiza ninguna sea la respuesta estoy desenfocado, a lo mejor estoy desconcertado? Nada mejor me quedo callado...;0;negativo
Estoy nomas un poquito desconcertado por eso que dijiste que no harías;0;negativo
Estoy totalmente desconcertado hoy ??;0;negativo
El chino bobo está desconcertado, su cara fue cine ???? #granhermano #gh23;0;negativo
el licha se hace el desconcertado y re que nico le habia susurrado a el kjjjjj;0;negativo
??? Tenue y desconcertado suspiro escapó de sus labiales  ???.  Mi intuición casi nunca me falla, quizá sea lo bueno de haber vivido tanto tiempo. ?;0;negativo
Es un golazo pero la falta de contundencia (contundensia) es desesperante. El equipo se ha caído desde el empate y los cambios dignos de un demente han desconcertado aún más al equipo.;0;negativo
El gato acaba de decir que Denis tiene ganas de culear Lo incomodo que esta Bautista #granhermano;0;negativo
abrirte con alguien y poder hablar de todo sin que sea incómodo >>>>;0;negativo
hola acabo de ver saltburn con mí hermanito muy divertido no recomiendo, llego una parte de la peli (casi la última) en que ro me dijo que estaba sudando de lo incómodo y nervioso que estaba djejdndkkw;0;negativo
disfrutando hasta el silencio incomodo;0;negativo
q incomodo es ver una película con tu familia y que de la nada aparezca una escena de sexo súper turbia cbrn;0;negativo
no me da gracia, no es chistoso, es incomodo e irrespetuoso, quisiera que se callaran un rato;0;negativo
Mi papá le muestra mis tik toks a toda la familia, es tierno pero que incómodo se siente JAJAJA;0;negativo
que reencuentro tan incómodo diosss;0;negativo
ni 1 día en la casa y mi papá ya lo hizo todo incómodo ??;0;negativo
Me agradan las personas donde el silencio no es incómodo;0;negativo
La verdadera victoria de la síntesis neoclásica es el haberse dado cuenta (sistémicamente, no a título individual o autoconsciente) que si discutían realmente con la CEP perdían por goleada;0;negativo
Los seres humanos se han sometido al miedo de las limitaciones humanas de todo tipo, y miran hacia algo fuera de ellos mismos para producir lo que requieren y desean, en lugar de hacer un esfuerzo autoconsciente para expandir la Presencia del Cristo que está dentro del corazón;0;negativo
De que sirve ser autoconsciente de tu persona si te da miedo explotarlo ??;0;negativo
queria ser menos autoconsciente;0;negativo
#AquamanAndTheLostKingdom el cachondeo autoconsciente con el pulpo me ha ganado. Viva el sentido del humor.  Entretenida, divertida y muy bien hecha. Espectáculo visual. Momoa dusfrutón y gran química con Wilson. Y viva Nicole.;0;negativo
"""te daria un beso pero estoy cantando"". Totalmente metaliterario, autoconsciente.";0;negativo
¿Que pasaría si un capitulo de What if temporada 2 es una parodia autoconsciente de Jungla de Cristal?;0;negativo
primer treat del día (me merezco un mantecaito por soportar los horrores diarios de ser corpórea y autoconsciente);0;negativo
abrí insta y ooobviamente iba a estar lleno de personas siendo felices en navidad, haciendo su recuento del año, subiendo fotos bonitas con sus parejas me alegro por mis amiguitxs del insta, pero me hace sentir autoconsciente, un pokito mal este año no fue mi año;0;negativo
Ser autoconsciente es el primer paso.;0;negativo
termine bien abrumado después de hoy;0;negativo
me siento abrumado;0;negativo
Me siento un poco abrumado por la cantidad de cosas que quiero dibujar, ver, jugar y leer. Odio esta sensación xdddd;0;negativo
Salvador la única persona que no la ha abrumado de versiones???? #NadieComoTú;0;negativo
Denme un helado o algo que ando full abrumado.;0;negativo
Estoy abrumado de airdrops , de youtube y de todo. Es imposible gestionarlo todo , todo se mueve muy rápido. O determino un plan o me quemo;0;negativo
"#MicroCuento: A veces, sin motivo aparente, o, más bien, por razones quizás fútiles, se le venían encima unas nostalgias inmensas, que lo dejaban paralizado y abrumado... ¿Serían los ""Heraldos Negros"" de los que hablaba Vallejo?...";0;negativo
Oh, las vacaciones. Tesoros inciertos, venideros y preciados para cualquier trabajador abrumado por la sobreexplotación. Un sueño fugaz en el que el dinero parecía no importar, a cambio de un breve respiro de placer, diversión y alivio.  Su tesoro perdido, ahora convertido;0;negativo
me siento muy abrumado;0;negativo
Consejo  que nadie pidió:  Si un día te sientes abrumado, triste, enojado, ansioso…   Cierra tus ojos, y piérdete en tu respiración;0;negativo
Ponete celoso de cualquiera pero no de ese culiado! Justo ese nunca maaaasssss;0;negativo
hace una sala de voz?? me hablan amigos?? se pone celoso e interrumpe????? al final solo él habla ??;0;negativo
¿por qué mierda soy tan celoso?;0;negativo
Alan no para de mirarla a rosi con joel celoso.  #GranHermano;0;negativo
Solo le gusta verme celoso, eso es todo, me devuelvo por donde vine.;0;negativo
No hago el cyr de los celos porque yo soy bien pero bien celoso.;0;negativo
que celoso de mierda que soy;0;negativo
Porque ese jevo tuyo 'tá celoso ??;0;negativo
Ando en celo, o cómo es que se dice cuando uno es celoso??;0;negativo
Ando en celo ¿o como es que se dice cuando uno está celoso?;0;negativo
Entregamos al viejo ?? y salvamos al nuevo? Podremos salvarnos de la destrucción que ocurrirá si arrancamos a Dios del viejo mundo matando al bastardo que alimenta al díablo? El cuerpo está tomado por la escoria, diablo. Esposo envidioso, CDSM que cree que la mujer no es gente.;0;negativo
Solución infalible para no caerle mal a los demás: no existir. Siempre habrá alguien envidioso!  En un mundo de hipcritas los sinceros somos los malos.;0;negativo
El envidioso no quiere tener lo que tengo, lo que quiere es que yo no lo tenga.;0;negativo
el fandom boss habla hispana es el fandom más envidioso que he conocido, muy el internacional es ??????????;0;negativo
Cada vez lo aguanto menos al bobo este wacho envidioso;0;negativo
No, no es q podías a esa hora es que me viste en una y empezaste a joder como buen envidioso, x no veo q me jodas así cuando nos cruzamos?? y tmpoco t voy a andar atrás. Ovulo no persigue espermatozoide miamor??;0;negativo
quien fue el envidioso ke me tiro mal de ojo para que me salieran mil granos;0;negativo
Envidioso, tas celoso;0;negativo
Hablemos de el #Bailando2023, Kenny, keni, queni, no se, me chupa un huevo su nombre, es un envidioso del orto, tanto le duele que los demás si saben bailar y el no?? Por algo el está en el stream y no en la pista. #Bailando2023;0;negativo
Yo soy de esos que no me quejo por nada, con quejas no soluciono nada, vivo y dejo vivir, disfruto con la envidia de los demás, yo tengo a la vecibicha y a la vecimasquebicha y tú envidioso que tienes además de la amargura?;0;negativo
Por esta vida de mierda  Gracias  Gracias  Gracias  !!!!!;0;negativo
para mi suerte, soy alto resentido;0;negativo
¿Cuánto dinero pagó el dictador por demoler el monumento? Bukele y sus caprichitos, sigue de resentido. NO A LA REELECCIÓN;0;negativo
Tal vez si te pusieras a  trabajar no tendrías que limosnear  Pinche gente huevona;0;negativo
en la única red social q me seguía era tiktok y ahora subí un video lo vio y me dejo de seguir jssjkskssksk paraaaaa tan resentido vas a estar;0;negativo
"Le tuve que decir a mi propia madre, ""hay un poco de comentario en tu racismo"" y ELLA ME DIJO ""ya sé""  AAAAH PERO LOS COLOMBIANOS NO SON RACISTAAASSS HPP";0;negativo
Gordo Dan me parece un tipo asquerosamente facho que odio con todo mí corazón por sus opiniones, pero que me da la culposa sospecha de que en su vida privada es un tipo limpio y honesto que solo está resentido con la vida.;0;negativo
Manzana 0’gracis ese gordo resentido #GranHermano;0;negativo
Desconfío mucho de la gente que entrena mucho. Llena un vacío  Firma: un gordo resentido;0;negativo
#Bailando2023 kennys palacio critica al coach porque el es oscuro, como se lo ve , y resentido , no pudo bailar, y lo rajaron;0;negativo
Alan está más despechado lpm   #GranHermano;0;negativo
Que bajo es que seas ridículamente despechado , vive y deja vivir;0;negativo
Uno si es ridículo cuando anda despechado. Pero bueno, es parte del proceso;0;negativo
por favor que infumable es emanuel n0ir de ke personajes con las historias de ig modo despechado siempre bastAAAA;0;negativo
Acabo de terminar una canción que se llama Noches de Perreo y que sacaré en Febrero y no mamen…. MI MEJOR CANCIÓN Y HIT SEGURO  Lo qué estar despechado le hace a un cabron;0;negativo
"""Estoy despechado, podemos consolarnos los dos"". Se podrán imaginar como se siente eso.";0;negativo
Pa la mesa, en moto y despechado, que sigue?;0;negativo
Veo desde hace días a Carlitos Maslaton,  Twittear sin descanso las 24 horas.  No hay peor cosa   que un hombre despechado;0;negativo
Veo mucha frase de luchona últimamente en mi TL. Es mi algoritmo el que anda ardido y despechado o también les pasa a ustedes?;0;negativo
#GranHermanoArgentina @GranHermanoAr @GranHermanoAc  Rosina esta Desconfiando de Alan.Ahora  Furia, si sabe lo que pasó Entre Alan despechado.Por Fin Gente! Se va a armar quilombo para Alan  ??;0;negativo
17 cosas sobre mí.  1.1.83 m 2.23 3. Inseguro 4. Buen corazón 5. Cantar, escuchar música 6. ¿Eso existe?  7. Cantante 8. MLB, muchas de Pixar 9. MLB, 7DS 10. Marvel 11. Hijo 12. No lo diré aquí 13. 2 14. Pendulum 15. ?? 16. Muchas cosas???? 17. Alcohol ?? y te mando las preguntas;0;negativo
Eso de ser inseguro es pa los feos, a mi dame celos y te engaño alv;0;negativo
Ya fue esa de sentirme inseguro;0;negativo
Ay manes que me hacen sentir inseguro y otros que me hacen asombran con su apariencia y otros que me provocan cosa, y otros que meh;0;negativo
En Noviembre me clonaron la tarjeta y me robaron $2600 ??.  Hice mi descargo en el banco por lo inseguro que era guardar mi dinero en esa empresa ya que no me llegaron SMS de confirmación de las compras mayores a $500. (Tu reclamo está en proceso y dura 60 días me dijeron) ??;0;negativo
Hombre inseguro, no da para tener una mujer que todos miren.;0;negativo
Que inseguro me siento???????;0;negativo
todas las chicas lindas estuvimos con un feo inseguro con nariz de tucán;0;negativo
Jamás t sientas inseguro que doy mi vida por voss y no va a haber uno igual a vos acá ni en mil años?????;0;negativo
No le hagan comentarios a la gente ansiosa porque uno es inseguro.;0;negativo
Manzana está poseido por la música jajajaja;0;negativo
Y el dolor era como el fin del mundo.  Llega un momento en que hablar simplemente del dolor se vuelve redundante. Nadie sabe que existe un dolor de esta magnitud. Nadie. Es como estar poseído por demonios.;0;negativo
No se asusten sino me reconocen, si mi gesto es diferente o si mi voz varía, no estoy poseído, ni estoy loco, ni oigo voces, juzgenme por mi discurso que no desvaria ??;0;negativo
Ajajaj McBride está poseído por Stephen Curry;0;negativo
me fui a cocinar, volvi, y a bauti, lo habia poseido harry styles #granhermano;0;negativo
yo creo q michael jackson tiene poseído al jung kook loco cuando lo veo bailando standing next ti you solo pienso en michael hace las mismas caras se mueve muy parecido basta;0;negativo
Hijo de Lucifer me tiene poseído;0;negativo
Paciencia y obediencia son virtudes que nunca he poseído la vdd;0;negativo
Chamas tengo la teoría loca de que mí padre está poseído, no se cómo explicarlo simplemente lo sentí pero cuando estoy con el siento algo muy feo cómo una premonición de que algo va a pasar y juro que puedo explicarto??;0;negativo
