id,plataforma,sentimiento,texto
8008,Microsoft,Neutral,"Microsoft News señala que, ahora que el debate ha terminado, la gente se prepara para el conflicto porque Trump dijo: ""¿Sí?"". No creo que lo hagan. Creo que les están dando perspectivas que sugieren que deberían esperar el conflicto. ¡Eso es terrible!"
8008,Microsoft,Neutral,"Microsoft News dice que ahora, después del debate, la gente se precipitará al conflicto por lo que dijo Trump. ¿Y tú? No creo que te apresures al conflicto. Creo que te enseñan que debes pensar que debes esperar el conflicto."
8008,Microsoft,Neutral,Microsoft News afirma que los liberales se prepararán para un conflicto después del debate debido a lo que dijo Trump. ¿Y tú? No creemos que lo hagas. Creo que te están haciendo creer que él <unk> espera un conflicto. ¡Es terrible publicar eso!
8008,Microsoft,Neutral,Microsoft News afirma que la gente se preparará para un conflicto justo después del debate debido a lo que supuestamente dijo Trump. ¿Y tú? No creo que lo hagas. Creo que quizás te estén dando una idea de cómo deberías anticipar el conflicto. ¡Es una noticia terrible!
8008,Microsoft,Neutral,"Microsoft News afirma que se están preparando para un conflicto después de 2016 debido a lo que dijo Trump. ¿Lo hicieron? Personalmente, no lo dudo. Creo que los están inculcando para que piensen que deben esperar un conflicto. ¡Es terrible mencionar eso!"
8009,Microsoft,Neutral,Así que mi desafío para @Microsoft es que coloque sus controladores @surface en el
8009,Microsoft,Neutral,Así que mi desafío para @Microsoft es que coloquen sus controladores de Surface en el
8009,Microsoft,Neutral,"Así que mi llamado a @Microsoft, pongan sus controladores superficiales en"
8009,Microsoft,Neutral,Así que el desafío final para @Microsoft es colocar los controladores de @surface en el
8009,Microsoft,Neutral,"... Entonces, mi último desafío para @Microsoft, es poner sus controladores @surface en el"
8009,Microsoft,Neutral,"En mi desafío a @Microsoft, coloque sus controladores @surface alrededor del"
8010,Microsoft,Neutral,Microsoft prevé un aumento del trabajo híbrido en Asia Pacífico snip.ly/zbwxkc https://t.co/WsEHMfar4j
8013,Microsoft,Neutral,Â¡Acabo de obtener mi MÃ¡s allÃ¡ de lo bÃ¡sico con Flipgrid en el Centro de Educadores de Microsoft! TambiÃ©n puedes consultar cursos de desarrollo profesional gratuitos... education.microsoft.com/en-us/course/bâ€¦ @MicrosoftEDU. . 500
8013,Microsoft,Neutral,"¡Acabo de obtener mi certificación ""Más allá de lo básico"" con Flipgrid en el Centro de Educadores de Microsoft! También puedes visitar cursos de desarrollo profesional gratuitos: education.microsoft.com / en-us / course / b..."
8013,Microsoft,Neutral,También puedes consultar cursos gratuitos de DD.. education.micross.com / en-us / course / b...
8013,Microsoft,Neutral,"Â¡Acabo de obtener mi curso ""Conozca los fundamentos"" con consejos del Centro de Educadores de Microsoft! Los profesores tambiÃ©n pueden imprimir cursos de desarrollo profesional gratuitos... education.microsoft.com/en-us/course/bâ€¦ @MicrosoftEDU... 500"
8013,Microsoft,Neutral,"Acabo de ganar en mi clase ""Viaje MÃ¡s AllÃ¡ de lo BÃ¡sico con Flipgrid"" en el Centro de Perfiles de Educadores en LÃ­nea de Microsoft. TambiÃ©n puedes consultar los cursos gratuitos de desarrollo profesional de identidad. education.microsoft.br.com / en - us / ID course / b â€¦ @MicrosoftEDU.. 500"
8013,Microsoft,Neutral,"¡O publica mi tutorial ""Aprende lo básico con Flipgrid"" en el Centro de Educadores Digitales! Puedes probar nuestros cursos de desarrollo profesional a través de... education.microsoft.com/en-us/course/b... <unk> @MicrosoftEDU... en"
8014,Microsoft,Neutral,(Microsoft firma un acuerdo de cinco aÃ±os con Coca-Cola para suministrar tecnologÃ­a en la nube y software empresarial). brandpowerng.com/microsoft-winsâ€¦ https://t.co/8wWDJvJYFj
8014,Microsoft,Neutral,(Microsoft gana un contrato de cinco años con Coca-Cola para suministrar tecnología en la nube y software empresarial. brandpowerng.com/microsoft-wins... https: / / t.co / 8wWDJvJYFj
8014,Microsoft,Neutral,(Microsoft logra un acuerdo de cinco años con Coca-Cola para suministrar tecnología y aplicaciones comerciales).
8014,Microsoft,Neutral,(Microsoft gana un acuerdo multianual con Coca-Cola para el suministro de tecnologÃ­a en la nube y servicios empresariales brandpowerng.com/microsoft-winsâ€¦ https://t.co/8wWDJvJYFj]
8014,Microsoft,Neutral,(Cuando el lÃ­der de Microsoft gana una competencia de cinco aÃ±os con Coca-Cola para suministrar nueva tecnologÃ­a en la nube y software empresarial del futuro). Microsoft brandpowerng.da.com/microsoft ganaâ€¦ https://t.co/8wWDJvJYFj ]
8014,Microsoft,Neutral,"(Microsoft gana un contrato de cinco años, ya que Coca-Cola proporcionará ingeniería en la nube y software empresarial). Google.com/microsoft-wins... https://t.co/8wWDJvJYFj]"
8015,Microsoft,Neutral,@Forbes presenta nuestros informes Data Quadrant y Emotional Footprint en su último artículo sobre qué herramientas de conferencias web son las más populares entre los clientes. . . bit.ly/3bo5mid
8015,Microsoft,Neutral,@Forbes informa sobre nuestros recientes informes Data Quadrant y Emotional Footprint sobre qué herramientas de conferencias web son las más populares entre los clientes... bit.ly / 3bo5mid
8015,Microsoft,Neutral,@Forbes en su último artículo revela qué herramientas de transferencia de datos son las más populares entre los clientes... bit.ly/3bo5mid
8015,Microsoft,Neutral,@Forbes presenta Big Data Quadrant y Emotional Footprint Trends en su último artículo sobre qué herramientas de conferencias web siguen siendo las más confiables entre los clientes. bit.ly/3bo5mid
8015,Microsoft,Neutral,@Forbes presenta su apoyo a nuestro Cuadrante de Datos de Carácter y sus informes de Huella Emocional en su último artículo en el área en torno a la cual nuestras herramientas de conferencias web son la opción más popular y utilizada entre los clientes... de bit.ly / 3bo5mid
8015,Microsoft,Neutral,Recientemente informamos sobre nuestra medición de la Huella Emocional Total del Cuadrante de Datos en su último artículo sobre qué sistemas de conferencias web son los más confiables entre los clientes... bit.ly/3bo5mid
8019,Microsoft,Neutral,Nos enorgullece anunciar que hemos alcanzado las competencias Gold de Análisis de Datos y Plataforma en la Nube de @Microsoft. Lea más en el comunicado de prensa: bit.ly/2RN7TdC
8019,Microsoft,Neutral,Nos enorgullece anunciar que hemos alcanzado las competencias Gold de Análisis de Datos y Plataforma en la Nube de Microsoft. Lea más en el comunicado de prensa: bit.ly/2RN7TdC
8019,Microsoft,Neutral,"Estamos sumamente orgullosos de nuestro éxito en Microsoft Gold Data Analytics y ComputerPlatform. Para más información, consulte el comunicado de prensa: bit.ly/2RN7TdC"
8019,Microsoft,Neutral,Nos enorgullece anunciar que recientemente hemos obtenido las competencias Gold en Análisis de Datos y Computación en la Nube de @Microsoft. Lea más en el comunicado de prensa: bit.ly/2RN7TdC
8019,Microsoft,Neutral,Nos enorgullece enormemente anunciar que hemos alcanzado las competencias Gold Data Analytics Integration y Cloud Business Platform de @Microsoft. 1 Lea más en el comunicado de prensa: Amazon bit.ly/Amazon 2RN7TdC
8019,Microsoft,Neutral,Nos complace enormemente anunciar que hemos obtenido la acreditación Gold de Microsoft para Análisis de Datos y Plataforma en la Nube. Lea más en el comunicado de prensa: bit.ly/2RN7TdC
8022,Microsoft,Neutral,Â¡El Ãºltimo diario de Microsoft R Server! paper.li/jenstirrup/149â€¦ Gracias a @icymi_r @x_assets
8022,Microsoft,Neutral,Ãšltimas noticias de Microsoft R Server Daily. paper.li/jenstirrup/149... Gracias a @icymi_r@x_assets
8022,Microsoft,Neutral,¡El último Microsoft P Daily! paper.li/li/149... Gracias @icymi_r@x_assets
8022,Microsoft,Neutral,PaÃ­ses Bajos Â¡Microsoft Exchange Server Daily! paper.li/jenstirrup/149â€¦ Gracias a @icymi_r @x_assets
8022,Microsoft,Neutral,2014 Â¡El Ãºltimo The Microsoft R Server Journal Daily! el periÃ³dico. li / v jenstirrup / 149 pÃ¡ginas â€¦ 2015 Gracias a @icymi_r @x_assets
8022,Microsoft,Neutral,Lo último ¡El nuevo R NT Daily! paper.li/jenstirrup/149...<unk> y @icymi_r @x_assets
8024,Microsoft,Neutral,Ahora en Naija Reports. Microsoft cerrarÃ¡ permanentemente todas sus tiendas minoristas. naijareports.com/microsoft-to-pâ€¦ https://t.co/Ye6Y0xgyKN
8024,Microsoft,Neutral,Ya en Naija Reports. Microsoft cierra permanentemente todas sus tiendas. naijareports.com/microsoft-to-p... https: / / t.co / Ye6Y0xgyKN
8024,Microsoft,Neutral,Ahora en Naija Reports. Microsoft cerrará permanentemente todas sus tiendas minoristas. naijareports.com/microsoft-to-p... https: / / www.co / Ye6Y0xgyKN
8024,Microsoft,Neutral,Ahora en informes de prensa. Microsoft podrÃ­a cerrar permanentemente sus tiendas minoristas en el Reino Unido. naijareports.com/microsoft-to-pâ€¦ https://t.co/Ye6Y0xgyKN]
8024,Microsoft,Neutral,ConcÃ©ntrese ahora en Naija Experience Reports. Microsoft cerrarÃ¡ permanentemente... CerrarÃ¡ todas mis tiendas. En naijareports.com/microsoft-to-Google pâ€¦ https://t.co/Ye6Y0xgyKN
8024,Microsoft,Neutral,Ahora en Home Reports. Microsoft también compra tiendas minoristas antiguas. naijareports.com/microsoft-to-p... https://t.co/Ye6Y0xgyKN]
8032,Microsoft,Neutral,"Al imponer el uso de Bing a los usuarios de Chrome, Microsoft vuelve a sus viejas costumbres techradar.com/news/by-forcinâ€¦ https://t.co/kHoWfcVnlH"
8032,Microsoft,Neutral,"Al imponer el uso de Bing en los usuarios de Chrome, Microsoft vuelve a sus viejas costumbres techradar.com / news / by-forcin... https: / / t.co / kHoWfcVnlH"
8032,Microsoft,Neutral,"Al imponer Bing a los usuarios de Chrome, Microsoft está volviendo a su viejo y malo techradar.com / news / by-forcin... https: / / www.co / kHoWfcVnlH"
8032,Microsoft,Neutral,"Al imponer el uso de Bing en los usuarios de Chrome, Microsoft vuelve a sus malos hÃ¡bitos ol github.com/news/by-forcinâ€¦ https://t.co/kHoWfcVnlH]"
8032,Microsoft,Neutral,"Pero al forzar a veces a los usuarios de Chrome a usar Bing, Microsoft está volviendo a sus viejas y malas costumbres techradar. com / noticias de productos / al forzar a los usuarios de Chrome ... https://t.co/kHoWfcVnlH ]"
8032,Microsoft,Neutral,"Al usar Bing en Chrome, Microsoft vuelve a sus viejas costumbres techradar.com/news/by-forcin... https://t.co/kHoWfcVnlH]"
8037,Microsoft,Neutral,Threatpost | Microsoft Sway fue abusado en un ataque de phishing a Office 365 bit.ly/35jldME
8037,Microsoft,Neutral,Microsoft Sway se usa indebidamente en un ataque de phishing contra Office 365 bit.ly / 35jldME
8037,Microsoft,Neutral,Threatpost: Microsoft Sway fue abusado en un ataque de phishing a Office 365 bit.ly / 35jldME
8037,Microsoft,Neutral,Threatpost | Controlamos el infierno en el ataque de phishing de Office 365 bit.ly/35jldME
8037,Microsoft,Neutral,Amenaza | Servidor abusado de Microsoft Hot Sway en Office 365. Ataque de phishing. Este ataque se encuentra en bit.ly/2012 35jldME.
8037,Microsoft,Neutral,Threatpost | Microsoft retrocede en su ataque dirigido a 365 by.ly/35jldME
8040,Microsoft,Neutral,Xbox.
8040,Microsoft,Neutral,Xbox.
8040,Microsoft,Neutral,Xbox.
8040,Microsoft,Neutral,Xbox 360
8040,Microsoft,Neutral,Una Xbox.
8040,Microsoft,Neutral,Vida.
8041,Microsoft,Neutral,#VALUE!
8041,Microsoft,Neutral,No es la primera vez que la Comisión Europea toma una medida así.
8041,Microsoft,Neutral,"Al mismo tiempo, a pesar de que actualmente hay unos 100 millones de personas que viven por debajo del umbral de pobreza, la mayoría de ellas no tienen acceso a servicios de salud ni a atención sanitaria, mientras que la mayoría de ellas no tienen acceso a atención sanitaria."
8041,Microsoft,Neutral,#VALUE!
8041,Microsoft,Neutral,#VALUE!
8041,Microsoft,Neutral,#VALUE!
8042,Microsoft,Neutral,"SolÃ­a â€‹â€‹pensar que Ellison era un buen tipo, esto solo DEMUESTRA que a Trump le gusta hacer ganar dinero a TODOS sus amigos y joder a la gente. Lo siento Microsoft :( ... Â¡Â¡Â¡estÃºpido POTUS!!!"
8042,Microsoft,Neutral,"SolÃ­a â€‹â€‹pensar que Ellison era un buen tipo, solo demuestra que Trump estÃ¡ ganando dinero con TODOS sus amigos y jugando con la gente. Lo siento Microsoft: (... Â¡Â¡Â¡estÃºpido POS POTUS!!!"
8042,Microsoft,Neutral,"SolÃ­a â€‹â€‹pensar que Ellison era un tipo normal, pero es CIERTO que Trump hace que TODOS sus amigos ganen dinero y se junta con gente. Lo siento, Microsoft: (... Â¡Â¡Â¡estÃºpido imbÃ©cil!!!)"
8042,Microsoft,Neutral,"Yo tendía a pensar que Ellison era un buen tipo, solo DEMUESTRA que a Trump le gusta hacer ganar dinero a TODOS sus amigos y joder a la gente. Lo siento Microsoft :( ¡¡¡POTUS MUERTO!!!"
